state	yr	qtr	index_nsa	index_sa	note
CT	1995	1	90.58	91.42	
CT	1995	2	91.41	91.13	
CT	1995	3	92.10	91.33	
CT	1995	4	91.55	91.72	
CT	1996	1	90.63	91.58	
CT	1996	2	92.69	92.32	
CT	1996	3	93.42	92.61	
CT	1996	4	92.34	92.55	
CT	1997	1	91.95	93.00	
CT	1997	2	94.26	93.80	
CT	1997	3	94.89	94.06	
CT	1997	4	95.12	95.33	
CT	1998	1	95.50	96.66	
CT	1998	2	98.26	97.74	
CT	1998	3	100.21	99.31	
CT	1998	4	100.72	100.93	
CT	1999	1	101.66	102.95	
CT	1999	2	106.26	105.71	
CT	1999	3	108.80	107.78	
CT	1999	4	109.48	109.64	
CT	2000	1	110.60	112.06	
CT	2000	2	115.01	114.48	
CT	2000	3	118.10	116.95	
CT	2000	4	119.88	119.96	
CT	2001	1	120.81	122.46	
CT	2001	2	125.42	124.95	
CT	2001	3	129.13	127.83	
CT	2001	4	130.55	130.54	
CT	2002	1	131.71	133.53	
CT	2002	2	138.75	138.34	
CT	2002	3	143.66	142.18	
CT	2002	4	146.20	146.09	
CT	2003	1	147.67	149.72	
CT	2003	2	153.78	153.41	
CT	2003	3	159.55	157.93	
CT	2003	4	162.90	162.73	
CT	2004	1	165.31	167.52	
CT	2004	2	173.31	172.95	
CT	2004	3	180.50	178.77	
CT	2004	4	184.02	183.77	
CT	2005	1	187.07	189.44	
CT	2005	2	195.93	195.63	
CT	2005	3	202.03	200.16	
CT	2005	4	205.28	204.94	
CT	2006	1	205.96	208.49	
CT	2006	2	208.96	208.82	
CT	2006	3	208.76	206.69	
CT	2006	4	209.42	208.98	
CT	2007	1	205.51	208.25	
CT	2007	2	205.45	205.36	
CT	2007	3	204.88	202.66	
CT	2007	4	199.04	198.42	
CT	2008	1	191.57	194.64	
CT	2008	2	190.23	189.93	
CT	2008	3	187.55	185.40	
CT	2008	4	179.23	178.50	
CT	2009	1	170.52	173.89	
CT	2009	2	172.10	171.39	
CT	2009	3	172.13	170.11	
CT	2009	4	172.32	171.54	
CT	2010	1	162.41	166.32	
CT	2010	2	169.91	168.59	
CT	2010	3	163.04	160.92	
CT	2010	4	161.43	160.93	
CT	2011	1	156.60	160.97	
CT	2011	2	161.04	159.28	
CT	2011	3	160.84	158.31	
CT	2011	4	155.69	155.63	
CT	2012	1	149.94	154.63	
CT	2012	2	158.45	156.29	
CT	2012	3	157.96	155.01	
CT	2012	4	155.34	155.77	
CT	2013	1	151.52	156.48	
CT	2013	2	160.14	157.82	
CT	2013	3	162.70	159.16	
CT	2013	4	157.92	158.89	
CT	2014	1	153.51	158.44	
CT	2014	2	160.15	157.90	
CT	2014	3	162.74	158.80	
CT	2014	4	160.31	161.79	
CT	2015	1	154.97	159.67	
CT	2015	2	167.31	165.14	
CT	2015	3	170.03	165.58	
CT	2015	4	164.32	166.28	
CT	2016	1	163.57	168.19	
CT	2016	2	169.82	167.82	
DC	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1991	2	101.32	100.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1991	3	98.42	96.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1991	4	96.55	95.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1992	1	99.49	99.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1992	2	99.10	97.90	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1992	3	100.25	98.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1992	4	97.96	96.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1993	1	92.97	92.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1993	2	96.12	95.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1993	3	98.67	97.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1993	4	91.49	90.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1994	1	96.11	95.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1994	2	93.74	92.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1994	3	95.71	94.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1994	4	97.91	96.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1995	1	93.81	93.52	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1995	2	95.17	94.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1995	3	91.60	90.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1995	4	97.48	96.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1996	1	94.54	94.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1996	2	96.41	95.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1996	3	96.50	94.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1996	4	96.40	95.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1997	1	98.19	98.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC	1997	2	95.35	94.18	
DC	1997	3	93.01	91.54	
DC	1997	4	93.73	92.52	
DC	1998	1	99.19	99.21	
DC	1998	2	99.38	98.05	
DC	1998	3	104.64	102.99	
DC	1998	4	104.39	103.10	
DC	1999	1	104.69	104.75	
DC	1999	2	108.29	106.80	
DC	1999	3	112.48	110.61	
DC	1999	4	115.06	113.74	
DC	2000	1	116.03	116.14	
DC	2000	2	125.34	123.61	
DC	2000	3	127.49	125.14	
DC	2000	4	130.34	129.03	
DC	2001	1	131.59	131.75	
DC	2001	2	141.38	139.47	
DC	2001	3	148.68	145.68	
DC	2001	4	151.50	150.12	
DC	2002	1	155.13	155.42	
DC	2002	2	164.75	162.52	
DC	2002	3	171.32	167.72	
DC	2002	4	176.83	175.24	
DC	2003	1	181.15	181.60	
DC	2003	2	192.27	189.62	
DC	2003	3	202.49	198.16	
DC	2003	4	205.84	204.09	
DC	2004	1	208.03	208.45	
DC	2004	2	222.74	219.73	
DC	2004	3	230.40	225.42	
DC	2004	4	240.41	238.54	
DC	2005	1	251.00	251.34	
DC	2005	2	263.52	259.99	
DC	2005	3	279.55	273.40	
DC	2005	4	285.50	283.56	
DC	2006	1	290.17	290.40	
DC	2006	2	301.47	297.36	
DC	2006	3	307.60	300.75	
DC	2006	4	305.34	303.67	
DC	2007	1	306.77	306.83	
DC	2007	2	302.86	298.47	
DC	2007	3	302.45	295.85	
DC	2007	4	293.16	291.83	
DC	2008	1	291.98	291.87	
DC	2008	2	283.27	278.91	
DC	2008	3	278.15	272.24	
DC	2008	4	271.30	270.28	
DC	2009	1	258.41	258.29	
DC	2009	2	263.52	259.04	
DC	2009	3	268.24	262.87	
DC	2009	4	264.91	263.97	
DC	2010	1	263.88	263.90	
DC	2010	2	271.83	266.63	
DC	2010	3	271.19	266.10	
DC	2010	4	261.22	260.38	
DC	2011	1	265.28	265.55	
DC	2011	2	278.69	272.58	
DC	2011	3	282.01	277.19	
DC	2011	4	280.95	280.11	
DC	2012	1	287.43	288.00	
DC	2012	2	300.50	293.11	
DC	2012	3	307.42	302.61	
DC	2012	4	319.54	318.70	
DC	2013	1	325.67	326.51	
DC	2013	2	337.80	328.73	
DC	2013	3	343.94	339.09	
DC	2013	4	344.27	343.45	
DC	2014	1	347.70	348.65	
DC	2014	2	368.36	357.83	
DC	2014	3	362.32	357.84	
DC	2014	4	376.57	375.61	
DC	2015	1	377.90	378.86	
DC	2015	2	405.97	393.89	
DC	2015	3	394.08	389.90	
DC	2015	4	393.91	392.67	
DC	2016	1	397.03	398.09	
DC	2016	2	413.31	400.62	
DE	1991	1	100.00	100.00	
DE	1991	2	100.38	100.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1991	3	99.75	99.48	
DE	1991	4	100.56	100.28	
DE	1992	1	101.79	101.81	
DE	1992	2	101.55	101.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1992	3	100.64	100.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1992	4	101.84	101.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1993	1	100.78	100.84	
DE	1993	2	101.05	100.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1993	3	101.70	101.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1993	4	100.52	100.32	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1994	1	98.85	98.97	
DE	1994	2	101.77	101.46	
DE	1994	3	103.29	102.69	
DE	1994	4	102.38	102.24	
DE	1995	1	103.26	103.47	
DE	1995	2	102.45	102.09	
DE	1995	3	103.14	102.48	
DE	1995	4	102.96	102.90	
DE	1996	1	102.73	102.95	
DE	1996	2	103.86	103.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1996	3	104.00	103.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1996	4	103.75	103.74	
DE	1997	1	104.01	104.21	
DE	1997	2	106.20	105.74	
DE	1997	3	106.22	105.61	
DE	1997	4	105.95	105.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1998	1	106.40	106.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1998	2	107.25	106.79	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1998	3	109.42	108.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1998	4	109.09	108.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1999	1	110.99	111.15	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1999	2	113.19	112.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1999	3	115.02	114.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	1999	4	115.84	115.64	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2000	1	117.08	117.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2000	2	119.81	119.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2000	3	121.96	121.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2000	4	124.03	123.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2001	1	125.96	126.15	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2001	2	127.41	127.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2001	3	129.56	128.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2001	4	133.04	132.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2002	1	133.57	133.86	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2002	2	137.99	137.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2002	3	143.22	142.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2002	4	143.60	143.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2003	1	147.61	148.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2003	2	151.51	151.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2003	3	155.33	154.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2003	4	158.72	157.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE	2004	1	162.93	163.65	
DE	2004	2	168.84	168.36	
DE	2004	3	175.77	174.74	
DE	2004	4	182.42	181.48	
DE	2005	1	184.89	185.98	
DE	2005	2	195.77	195.14	
DE	2005	3	202.48	201.13	
DE	2005	4	209.59	208.39	
DE	2006	1	213.06	214.87	
DE	2006	2	216.79	215.76	
DE	2006	3	221.95	220.42	
DE	2006	4	222.67	221.13	
DE	2007	1	219.73	222.38	
DE	2007	2	224.69	223.19	
DE	2007	3	220.95	219.27	
DE	2007	4	218.19	216.49	
DE	2008	1	210.42	213.86	
DE	2008	2	208.22	206.27	
DE	2008	3	204.79	203.08	
DE	2008	4	198.27	196.59	
DE	2009	1	187.83	191.71	
DE	2009	2	192.31	190.06	
DE	2009	3	188.56	186.71	
DE	2009	4	189.05	187.45	
DE	2010	1	177.87	182.22	
DE	2010	2	183.03	180.52	
DE	2010	3	175.88	173.91	
DE	2010	4	170.78	169.37	
DE	2011	1	164.54	169.01	
DE	2011	2	162.84	160.41	
DE	2011	3	162.49	160.37	
DE	2011	4	156.72	155.69	
DE	2012	1	147.41	151.48	
DE	2012	2	157.07	154.70	
DE	2012	3	159.36	156.98	
DE	2012	4	161.31	160.64	
DE	2013	1	159.06	163.25	
DE	2013	2	166.13	163.74	
DE	2013	3	168.54	165.68	
DE	2013	4	167.84	167.73	
DE	2014	1	163.70	167.52	
DE	2014	2	172.17	169.95	
DE	2014	3	174.09	170.87	
DE	2014	4	171.90	172.24	
DE	2015	1	171.66	175.22	
DE	2015	2	179.75	177.60	
DE	2015	3	182.08	178.55	
DE	2015	4	178.50	179.27	
DE	2016	1	179.09	182.35	
DE	2016	2	182.96	180.96	
FL	1991	1	100.00	100.00	
FL	1991	2	100.12	99.70	
FL	1991	3	99.66	98.94	
FL	1991	4	100.25	99.51	
FL	1992	1	100.43	100.44	
FL	1992	2	100.53	100.12	
FL	1992	3	101.29	100.54	
FL	1992	4	101.92	101.18	
FL	1993	1	101.36	101.35	
FL	1993	2	102.49	102.08	
FL	1993	3	103.50	102.71	
FL	1993	4	104.06	103.32	
FL	1994	1	104.10	104.10	
FL	1994	2	105.45	105.03	
FL	1994	3	106.69	105.86	
FL	1994	4	107.13	106.40	
FL	1995	1	107.12	107.10	
FL	1995	2	108.18	107.74	
FL	1995	3	109.67	108.81	
FL	1995	4	109.85	109.13	
FL	1996	1	109.93	109.89	
FL	1996	2	110.65	110.17	
FL	1996	3	111.59	110.75	
FL	1996	4	112.14	111.45	
FL	1997	1	111.48	111.40	
FL	1997	2	112.75	112.22	
FL	1997	3	113.91	113.10	
FL	1997	4	115.19	114.50	
FL	1998	1	115.79	115.69	
FL	1998	2	117.25	116.65	
FL	1998	3	118.73	117.92	
FL	1998	4	119.91	119.23	
FL	1999	1	120.76	120.64	
FL	1999	2	123.19	122.52	
FL	1999	3	124.91	124.08	
FL	1999	4	126.73	126.03	
FL	2000	1	128.80	128.67	
FL	2000	2	131.54	130.79	
FL	2000	3	133.67	132.77	
FL	2000	4	136.10	135.38	
FL	2001	1	138.54	138.42	
FL	2001	2	141.78	140.96	
FL	2001	3	145.29	144.27	
FL	2001	4	148.13	147.37	
FL	2002	1	150.71	150.61	
FL	2002	2	155.43	154.54	
FL	2002	3	159.82	158.62	
FL	2002	4	163.65	162.84	
FL	2003	1	167.17	167.12	
FL	2003	2	172.67	171.66	
FL	2003	3	178.07	176.65	
FL	2003	4	183.99	183.13	
FL	2004	1	190.22	190.21	
FL	2004	2	199.90	198.71	
FL	2004	3	210.49	208.74	
FL	2004	4	221.02	219.97	
FL	2005	1	233.77	233.87	
FL	2005	2	250.55	249.08	
FL	2005	3	266.81	264.45	
FL	2005	4	277.82	276.39	
FL	2006	1	285.93	286.29	
FL	2006	2	293.53	291.98	
FL	2006	3	293.95	291.09	
FL	2006	4	291.29	289.48	
FL	2007	1	285.51	286.34	
FL	2007	2	277.10	275.76	
FL	2007	3	263.30	260.49	
FL	2007	4	246.83	244.97	
FL	2008	1	227.32	228.50	
FL	2008	2	213.37	212.31	
FL	2008	3	200.20	197.88	
FL	2008	4	184.18	182.61	
FL	2009	1	168.71	169.97	
FL	2009	2	162.39	161.43	
FL	2009	3	161.54	159.60	
FL	2009	4	160.03	158.67	
FL	2010	1	154.17	155.55	
FL	2010	2	155.52	154.39	
FL	2010	3	149.28	147.46	
FL	2010	4	147.59	146.48	
FL	2011	1	141.89	143.18	
FL	2011	2	145.45	144.15	
FL	2011	3	146.07	144.37	
FL	2011	4	145.68	144.80	
FL	2012	1	146.28	147.48	
FL	2012	2	151.65	150.09	
FL	2012	3	153.83	152.17	
FL	2012	4	157.34	156.66	
FL	2013	1	161.63	162.70	
FL	2013	2	169.00	167.13	
FL	2013	3	173.79	172.05	
FL	2013	4	176.35	175.83	
FL	2014	1	178.21	179.08	
FL	2014	2	183.84	181.81	
FL	2014	3	187.80	186.01	
FL	2014	4	190.85	190.42	
FL	2015	1	194.10	194.81	
FL	2015	2	202.75	200.58	
FL	2015	3	206.64	204.74	
FL	2015	4	210.54	210.08	
FL	2016	1	215.80	216.51	
FL	2016	2	224.20	221.82	
GA	1991	1	100.00	100.00	
GA	1991	2	100.38	100.08	
GA	1991	3	100.47	100.03	
GA	1991	4	101.23	100.73	
GA	1992	1	101.32	101.35	
GA	1992	2	101.17	100.85	
GA	1992	3	102.69	102.22	
GA	1992	4	103.49	103.00	
GA	1993	1	102.77	102.83	
GA	1993	2	104.59	104.21	
GA	1993	3	105.46	104.95	
GA	1993	4	105.95	105.52	
GA	1994	1	106.78	106.86	
GA	1994	2	108.30	107.86	
GA	1994	3	109.42	108.88	
GA	1994	4	110.53	110.14	
GA	1995	1	110.75	110.84	
GA	1995	2	112.41	111.91	
GA	1995	3	114.39	113.81	
GA	1995	4	115.13	114.78	
GA	1996	1	116.26	116.32	
GA	1996	2	118.19	117.63	
GA	1996	3	119.00	118.41	
GA	1996	4	119.56	119.26	
GA	1997	1	120.60	120.63	
GA	1997	2	122.50	121.89	
GA	1997	3	123.63	123.04	
GA	1997	4	124.73	124.45	
GA	1998	1	126.08	126.08	
GA	1998	2	128.18	127.51	
GA	1998	3	130.06	129.47	
GA	1998	4	131.68	131.39	
GA	1999	1	133.49	133.47	
GA	1999	2	136.57	135.84	
GA	1999	3	138.90	138.32	
GA	1999	4	141.17	140.83	
GA	2000	1	143.12	143.05	
GA	2000	2	146.25	145.49	
GA	2000	3	147.88	147.29	
GA	2000	4	149.61	149.22	
GA	2001	1	151.50	151.38	
GA	2001	2	154.15	153.43	
GA	2001	3	155.57	154.96	
GA	2001	4	157.59	157.17	
GA	2002	1	158.84	158.63	
GA	2002	2	161.19	160.54	
GA	2002	3	162.43	161.73	
GA	2002	4	164.00	163.59	
GA	2003	1	165.19	164.90	
GA	2003	2	166.67	166.13	
GA	2003	3	168.84	168.04	
GA	2003	4	169.56	169.13	
GA	2004	1	171.23	170.93	
GA	2004	2	173.43	172.90	
GA	2004	3	175.73	174.86	
GA	2004	4	177.57	177.10	
GA	2005	1	181.26	181.02	
GA	2005	2	183.18	182.55	
GA	2005	3	186.77	185.83	
GA	2005	4	189.05	188.54	
GA	2006	1	188.41	188.36	
GA	2006	2	190.60	189.75	
GA	2006	3	190.95	189.95	
GA	2006	4	192.09	191.60	
GA	2007	1	191.12	191.32	
GA	2007	2	190.59	189.56	
GA	2007	3	188.19	187.08	
GA	2007	4	184.40	184.00	
GA	2008	1	180.78	181.20	
GA	2008	2	177.97	176.84	
GA	2008	3	173.01	171.84	
GA	2008	4	164.46	164.16	
GA	2009	1	158.71	159.24	
GA	2009	2	156.93	155.81	
GA	2009	3	155.19	154.02	
GA	2009	4	153.03	152.72	
GA	2010	1	149.55	150.25	
GA	2010	2	149.66	148.49	
GA	2010	3	144.85	143.72	
GA	2010	4	139.95	139.60	
GA	2011	1	135.55	136.41	
GA	2011	2	133.54	132.40	
GA	2011	3	131.63	130.50	
GA	2011	4	129.62	129.22	
GA	2012	1	128.76	129.82	
GA	2012	2	132.04	130.80	
GA	2012	3	133.80	132.45	
GA	2012	4	137.39	136.96	
GA	2013	1	138.75	140.14	
GA	2013	2	146.05	144.56	
GA	2013	3	150.19	148.45	
GA	2013	4	151.49	151.18	
GA	2014	1	150.99	152.62	
GA	2014	2	157.22	155.51	
GA	2014	3	161.51	159.48	
GA	2014	4	162.72	162.60	
GA	2015	1	164.18	165.95	
GA	2015	2	171.66	169.66	
GA	2015	3	174.01	171.77	
GA	2015	4	173.87	173.94	
GA	2016	1	175.92	177.72	
GA	2016	2	182.94	180.76	
HI	1991	1	100.00	100.00	
HI	1991	2	104.44	101.77	
HI	1991	3	104.13	102.01	
HI	1991	4	103.17	101.50	
HI	1992	1	104.84	104.64	
HI	1992	2	100.68	98.24	
HI	1992	3	105.43	103.32	
HI	1992	4	104.06	102.34	
HI	1993	1	101.75	101.29	
HI	1993	2	106.85	104.53	
HI	1993	3	105.94	103.91	
HI	1993	4	105.84	104.00	
HI	1994	1	104.98	104.17	
HI	1994	2	103.42	101.52	
HI	1994	3	100.97	99.11	
HI	1994	4	102.01	100.11	
HI	1995	1	102.30	101.23	
HI	1995	2	102.22	100.63	
HI	1995	3	104.22	102.42	
HI	1995	4	102.50	100.47	
HI	1996	1	95.88	94.67	
HI	1996	2	99.33	98.02	
HI	1996	3	96.26	94.61	
HI	1996	4	96.32	94.39	
HI	1997	1	96.48	95.17	
HI	1997	2	94.14	92.93	
HI	1997	3	95.69	94.06	
HI	1997	4	95.92	94.08	
HI	1998	1	92.52	91.19	
HI	1998	2	93.43	92.18	
HI	1998	3	92.51	90.90	
HI	1998	4	93.29	91.64	
HI	1999	1	94.55	93.25	
HI	1999	2	94.67	93.22	
HI	1999	3	96.03	94.32	
HI	1999	4	97.15	95.63	
HI	2000	1	100.02	98.61	
HI	2000	2	102.36	100.74	
HI	2000	3	103.82	101.80	
HI	2000	4	105.58	104.11	
HI	2001	1	108.05	106.62	
HI	2001	2	110.84	109.04	
HI	2001	3	113.53	111.11	
HI	2001	4	114.66	113.23	
HI	2002	1	115.78	114.29	
HI	2002	2	122.05	120.12	
HI	2002	3	127.43	124.47	
HI	2002	4	129.09	127.54	
HI	2003	1	134.21	132.63	
HI	2003	2	139.12	136.90	
HI	2003	3	148.14	144.54	
HI	2003	4	157.38	155.62	
HI	2004	1	164.96	163.02	
HI	2004	2	176.18	173.36	
HI	2004	3	189.35	184.74	
HI	2004	4	195.66	193.50	
HI	2005	1	206.47	203.99	
HI	2005	2	220.88	217.25	
HI	2005	3	233.13	227.71	
HI	2005	4	235.87	233.16	
HI	2006	1	246.15	243.02	
HI	2006	2	250.05	245.92	
HI	2006	3	252.88	247.48	
HI	2006	4	252.84	249.58	
HI	2007	1	255.60	252.13	
HI	2007	2	254.25	250.17	
HI	2007	3	251.34	246.52	
HI	2007	4	244.51	240.85	
HI	2008	1	238.18	234.72	
HI	2008	2	236.33	232.87	
HI	2008	3	230.64	226.54	
HI	2008	4	224.57	220.70	
HI	2009	1	217.27	214.16	
HI	2009	2	211.91	208.99	
HI	2009	3	212.70	209.00	
HI	2009	4	214.92	210.87	
HI	2010	1	214.43	211.63	
HI	2010	2	209.39	206.54	
HI	2010	3	206.49	202.71	
HI	2010	4	207.42	203.48	
HI	2011	1	202.34	200.03	
HI	2011	2	198.18	195.31	
HI	2011	3	201.68	197.72	
HI	2011	4	201.96	198.30	
HI	2012	1	204.18	202.22	
HI	2012	2	212.70	209.31	
HI	2012	3	217.25	212.59	
HI	2012	4	218.54	214.98	
HI	2013	1	221.34	219.59	
HI	2013	2	231.45	227.23	
HI	2013	3	239.03	233.67	
HI	2013	4	243.24	239.74	
HI	2014	1	245.21	243.53	
HI	2014	2	250.77	245.70	
HI	2014	3	256.80	250.95	
HI	2014	4	257.95	254.63	
HI	2015	1	261.64	259.88	
HI	2015	2	272.56	266.72	
HI	2015	3	272.21	266.08	
HI	2015	4	274.46	271.13	
HI	2016	1	278.04	276.11	
HI	2016	2	287.32	281.00	
IA	1991	1	100.00	100.00	
IA	1991	2	100.62	99.88	
IA	1991	3	102.29	100.82	
IA	1991	4	102.93	102.05	
IA	1992	1	103.43	103.48	
IA	1992	2	106.08	105.29	
IA	1992	3	107.78	106.20	
IA	1992	4	108.52	107.59	
IA	1993	1	109.38	109.47	
IA	1993	2	111.79	110.97	
IA	1993	3	114.73	113.02	
IA	1993	4	116.64	115.63	
IA	1994	1	116.26	116.40	
IA	1994	2	119.71	118.84	
IA	1994	3	121.66	119.82	
IA	1994	4	121.45	120.40	
IA	1995	1	121.13	121.27	
IA	1995	2	124.57	123.66	
IA	1995	3	128.41	126.50	
IA	1995	4	128.28	127.21	
IA	1996	1	126.16	126.25	
IA	1996	2	127.75	126.73	
IA	1996	3	131.96	130.03	
IA	1996	4	134.35	133.25	
IA	1997	1	135.40	135.40	
IA	1997	2	138.17	136.94	
IA	1997	3	139.82	137.85	
IA	1997	4	140.52	139.47	
IA	1998	1	142.14	142.08	
IA	1998	2	145.52	144.08	
IA	1998	3	146.89	144.92	
IA	1998	4	149.87	148.84	
IA	1999	1	150.47	150.39	
IA	1999	2	154.45	152.79	
IA	1999	3	156.24	154.20	
IA	1999	4	157.40	156.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2000	1	158.15	158.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2000	2	162.16	160.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2000	3	164.73	162.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2000	4	164.10	163.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2001	1	165.41	165.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2001	2	168.59	166.60	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2001	3	169.91	167.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2001	4	170.62	169.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2002	1	170.17	170.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2002	2	174.34	172.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2002	3	176.58	174.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2002	4	177.62	176.49	
IA	2003	1	178.36	178.47	
IA	2003	2	181.44	179.17	
IA	2003	3	183.29	180.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IA	2003	4	183.46	182.32	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
